true_label,prob_real,prob_fake
0,0.9999931,6.8732998e-06
0,0.9999931,6.905599e-06
0,0.9999931,6.8898244e-06
1,6.686892e-06,0.9999933
0,0.9999931,6.903143e-06
1,7.170913e-06,0.99999285
0,0.9999931,6.972237e-06
0,0.9999931,6.9502553e-06
1,8.787858e-06,0.9999912
1,6.65434e-06,0.9999933
1,6.6661155e-06,0.9999933
0,0.9999931,6.8989375e-06
0,0.9999931,6.8795753e-06
1,8.702034e-06,0.9999913
1,6.549407e-06,0.99999344
0,0.9999931,6.8669574e-06
0,0.9999931,6.8999507e-06
0,0.9999932,6.848561e-06
1,6.676906e-06,0.9999933
0,0.9999931,6.9114367e-06
1,7.2126813e-06,0.9999927
0,0.9999931,6.8701347e-06
1,6.5766394e-06,0.99999344
0,0.9999931,6.9142316e-06
1,7.0227593e-06,0.99999297
1,2.2156391e-05,0.9999778
1,6.719917e-06,0.9999933
1,1.2717872e-05,0.99998724
0,0.9999931,6.900872e-06
0,0.9999931,6.8821414e-06
0,0.9999931,6.8679074e-06
1,7.525664e-06,0.9999925
1,6.602808e-06,0.99999344
0,0.9999931,6.941108e-06
1,6.958785e-06,0.9999931
0,0.99999297,6.9828693e-06
1,6.6263615e-06,0.9999933
1,6.7339215e-06,0.9999933
0,0.9999932,6.8515074e-06
0,0.9999931,6.918176e-06
1,6.7345e-06,0.9999933
1,6.7278233e-06,0.9999933
1,2.8685196e-05,0.9999713
0,0.99999285,7.113575e-06
1,6.5703953e-06,0.99999344
1,6.716079e-06,0.9999933
0,0.9999932,6.83439e-06
1,6.795531e-06,0.9999932
1,6.6599646e-06,0.9999933
0,0.9999931,6.926098e-06
1,6.6613493e-06,0.9999933
0,0.9999931,6.890685e-06
0,0.9999931,6.885154e-06
0,0.9999931,6.9410085e-06
0,0.9999932,6.8426725e-06
1,6.5655345e-06,0.99999344
1,6.5965137e-06,0.99999344
1,7.645371e-06,0.9999924
1,6.832383e-06,0.9999932
1,6.589497e-06,0.99999344
1,6.669206e-06,0.9999933
1,6.6091206e-06,0.99999344
0,0.9999931,6.9221624e-06
0,0.9999931,6.9324287e-06
0,0.9999931,6.872146e-06
1,6.6552598e-06,0.9999933
1,6.7683727e-06,0.9999932
0,0.9999931,6.8974705e-06
1,6.9081157e-06,0.9999931
0,0.9999931,6.869172e-06
0,0.99999297,7.0267115e-06
1,6.5324084e-06,0.99999344
1,9.606294e-06,0.99999034
0,0.9999932,6.8334316e-06
1,6.6662046e-06,0.9999933
0,0.9999931,6.9485523e-06
0,0.9999931,6.9053353e-06
0,0.9999931,6.9047696e-06
1,6.79417e-06,0.9999932
0,0.9999931,6.8963986e-06
0,0.9999931,6.938567e-06
1,6.618739e-06,0.9999933
0,0.9999931,6.9146868e-06
1,6.643357e-06,0.9999933
0,0.9999931,6.8983986e-06
0,0.9999932,6.8499853e-06
1,6.5997733e-06,0.99999344
0,0.9999932,6.8235595e-06
1,6.567338e-06,0.99999344
0,0.9999931,6.931305e-06
1,7.116479e-06,0.99999285
1,6.6048738e-06,0.99999344
1,1.7938763e-05,0.9999821
0,0.9999931,6.9205516e-06
1,7.0872343e-06,0.99999297
0,0.9999931,6.864607e-06
1,6.6430025e-06,0.9999933
1,6.913955e-06,0.9999931
1,6.635012e-06,0.9999933
0,0.9999931,6.8914414e-06
0,0.9999931,6.919912e-06
0,0.9999931,6.9120433e-06
0,0.99999297,6.9968214e-06
0,0.9999931,6.956157e-06
0,0.9999931,6.915775e-06
1,6.55438e-06,0.99999344
1,6.7471888e-06,0.9999932
1,6.7631076e-06,0.9999932
1,6.72368e-06,0.9999933
0,0.99999297,7.0583055e-06
1,7.326586e-06,0.9999927
1,6.6841567e-06,0.9999933
1,6.741233e-06,0.9999932
0,0.9999932,6.8372387e-06
0,0.9999932,6.851181e-06
1,9.431613e-06,0.9999906
0,0.9999931,6.8663817e-06
0,0.9999931,6.937667e-06
1,6.6304956e-06,0.9999933
1,6.638e-06,0.9999933
1,7.0660035e-06,0.99999297
1,6.5888244e-06,0.99999344
1,6.651269e-06,0.9999933
0,0.9999931,6.9282387e-06
1,9.021211e-06,0.99999094
1,7.216727e-06,0.9999927
1,6.79627e-06,0.9999932
1,6.6030284e-06,0.99999344
0,0.9999931,6.9225193e-06
1,6.614783e-06,0.99999344
1,6.684896e-06,0.9999933
1,6.6458033e-06,0.9999933
0,0.9999932,6.8432923e-06
1,6.7542387e-06,0.9999932
0,0.99999297,6.9805124e-06
1,6.5958347e-06,0.99999344
0,0.9999931,6.93079e-06
1,6.838439e-06,0.9999932
0,0.9999931,6.866565e-06
1,6.6235943e-06,0.9999933
1,6.6184484e-06,0.9999933
0,0.9999931,6.9541343e-06
1,9.072356e-06,0.99999094
0,0.9999931,6.8795753e-06
0,0.9999931,6.8941367e-06
0,0.9999931,6.8714517e-06
0,0.99999297,7.078569e-06
0,0.9999931,6.874361e-06
1,6.5735726e-06,0.99999344
1,7.0010597e-06,0.99999297
0,0.9999932,6.8100762e-06
1,7.766819e-06,0.99999225
0,0.9999931,6.858423e-06
1,1.0723239e-05,0.9999893
0,0.9999931,6.950799e-06
1,6.9565817e-06,0.9999931
0,0.9999931,6.8965564e-06
0,0.9999931,6.893551e-06
1,6.7079764e-06,0.9999933
1,1.3322946e-05,0.99998665
1,7.048424e-06,0.99999297
1,6.550887e-06,0.99999344
0,0.9999931,6.8909417e-06
0,0.9999931,6.9449616e-06
1,6.7765177e-06,0.9999932
1,8.960018e-06,0.99999106
1,8.8670995e-06,0.9999912
1,7.3634014e-06,0.9999926
1,8.203931e-06,0.9999918
0,0.9999931,6.937905e-06
1,6.617748e-06,0.9999933
1,6.5490945e-06,0.99999344
1,6.604817e-06,0.99999344
0,0.9999931,6.8827585e-06
0,0.9999931,6.858849e-06
0,0.9999931,6.8655627e-06
1,7.760311e-06,0.99999225
1,9.024119e-06,0.99999094
1,9.541406e-06,0.99999046
1,3.486905e-05,0.9999651
1,6.5506497e-06,0.99999344
0,0.9999931,6.9008197e-06
0,0.9999931,6.879766e-06
1,7.916214e-06,0.99999213
0,0.9999932,6.8060444e-06
1,8.989471e-06,0.99999106
0,0.9999931,6.9073776e-06
1,9.381252e-06,0.9999906
1,6.5682525e-06,0.99999344
1,6.974018e-06,0.99999297
0,0.9999931,6.86282e-06
0,0.9999931,6.8732206e-06
0,0.9999931,6.967484e-06
1,7.296435e-06,0.9999927
1,6.5645954e-06,0.99999344
1,6.6738125e-06,0.9999933
0,0.9999931,6.94677e-06
0,0.9999931,6.8802647e-06
0,0.9999931,6.9223606e-06
1,6.5604586e-06,0.99999344
1,6.607986e-06,0.99999344
0,0.9999931,6.8826926e-06
0,0.9999931,6.9081416e-06
1,1.7770077e-05,0.99998224
1,8.155186e-06,0.9999919
0,0.9999931,6.898503e-06
0,0.9999931,6.8657987e-06
1,7.443651e-06,0.9999926
0,0.9999927,7.26318e-06
0,0.9999931,6.8796608e-06
1,6.727015e-06,0.9999933
0,0.9999931,6.955222e-06
0,0.9999931,6.8831914e-06
1,6.5463532e-06,0.99999344
0,0.9999931,6.925669e-06
1,6.711994e-06,0.9999933
0,0.9999931,6.888576e-06
0,0.9999931,6.861262e-06
1,1.0762355e-05,0.9999893
0,0.9999931,6.929626e-06
1,7.4661166e-06,0.9999925
0,0.9999931,6.931371e-06
0,0.9999931,6.883362e-06
1,8.322315e-06,0.99999166
1,6.586318e-06,0.99999344
0,0.9999931,6.944551e-06
1,6.5314116e-06,0.99999344
1,6.671e-06,0.9999933
1,6.7598644e-06,0.9999932
0,0.9999931,6.862545e-06
1,6.544886e-06,0.99999344
1,6.612355e-06,0.99999344
0,0.9999932,6.8466934e-06
0,0.9999931,6.8897984e-06
0,0.9999931,6.881905e-06
0,0.9999932,6.818232e-06
0,0.9999931,6.929289e-06
0,0.9999931,6.8887075e-06
1,7.620127e-06,0.9999924
0,0.9999931,6.894965e-06
0,0.9999931,6.917609e-06
0,0.9999931,6.882831e-06
1,8.9976875e-06,0.99999106
0,0.9999931,6.8781783e-06
1,7.997596e-06,0.999992
1,8.902941e-06,0.99999106
0,0.9999931,6.8792674e-06
1,1.1117462e-05,0.9999889
1,6.6702873e-06,0.9999933
1,1.2853472e-05,0.9999871
0,0.9999931,6.9079047e-06
0,0.9999931,6.9358084e-06
1,6.833093e-06,0.9999932
0,0.9999931,6.88901e-06
0,0.9999931,6.903755e-06
0,0.9999931,6.860726e-06
1,6.8663617e-06,0.9999931
1,6.6546063e-06,0.9999933
1,6.6423686e-06,0.9999933
1,9.490928e-06,0.99999046
0,0.99999297,6.996014e-06
0,0.9999931,6.9630005e-06
0,0.9999931,6.9033345e-06
1,6.730249e-06,0.9999933
0,0.99998665,1.3378204e-05
1,1.8093133e-05,0.9999819
0,0.9999931,6.880809e-06
0,0.9999932,6.8329236e-06
1,1.2919996e-05,0.9999871
0,0.9999932,6.8433123e-06
1,6.5875365e-06,0.99999344
1,6.520377e-06,0.99999344
1,6.574789e-06,0.99999344
0,0.9999931,6.878742e-06
1,6.66548e-06,0.9999933
1,7.587379e-06,0.9999924
0,0.9999931,6.87229e-06
1,6.54699e-06,0.99999344
0,0.9999932,6.816444e-06
0,0.9999931,6.907878e-06
0,0.9999931,6.890653e-06
1,6.6333614e-06,0.9999933
0,0.9999931,6.927221e-06
1,6.5616473e-06,0.99999344
1,6.7333503e-06,0.9999933
0,0.9999931,6.9373496e-06
0,0.9999925,7.4669424e-06
1,6.692972e-06,0.9999933
0,0.9999931,6.9233247e-06
0,0.9999931,6.875476e-06
1,6.9287407e-06,0.9999931
0,0.9999931,6.8748664e-06
0,0.9999931,6.949149e-06
0,0.9999931,6.924196e-06
1,7.4000227e-06,0.9999926
1,6.6677176e-06,0.9999933
0,0.9999932,6.8254863e-06
1,9.118066e-06,0.99999094
0,0.9999931,6.9294542e-06
1,8.221013e-06,0.9999918
0,0.9999931,6.872441e-06
1,6.677785e-06,0.9999933
1,6.725527e-06,0.9999933
1,6.6188964e-06,0.9999933
0,0.9999931,6.8782697e-06
1,6.654492e-06,0.9999933
0,0.9999931,6.8932886e-06
1,6.8319855e-06,0.9999932
1,6.7634755e-06,0.9999932
0,0.9999931,6.855265e-06
1,6.7303904e-06,0.9999933
1,6.6640946e-06,0.9999933
1,6.940314e-06,0.9999931
0,0.9999931,6.8656477e-06
0,0.9999931,6.8844324e-06
0,0.9999931,6.864496e-06
1,8.423041e-06,0.99999154
0,0.9999931,6.8608438e-06
1,1.523253e-05,0.99998474
0,0.99999297,6.9937523e-06
0,0.99999297,6.9781963e-06
0,0.9999931,6.925662e-06
1,7.145055e-06,0.99999285
0,0.99999213,7.833469e-06
1,1.1076422e-05,0.9999889
1,6.6317357e-06,0.9999933
0,0.9999931,6.9538028e-06
0,0.9999931,6.8993854e-06
1,6.771388e-06,0.9999932
1,7.5215166e-06,0.9999925
0,0.9999931,6.953829e-06
1,7.489664e-06,0.9999925
1,7.634864e-06,0.9999924
1,6.659456e-06,0.9999933
1,6.620702e-06,0.9999933
1,6.642508e-06,0.9999933
1,6.754161e-06,0.9999932
0,0.99999297,7.0656533e-06
1,7.4767404e-06,0.9999925
0,0.9999931,6.9120956e-06
0,0.9999931,6.9502225e-06
1,8.364047e-06,0.99999166
0,0.9999932,6.849639e-06
1,6.8472614e-06,0.9999932
1,1.3052435e-05,0.999987
0,0.9999931,6.902913e-06
0,0.9999931,6.931477e-06
1,7.183973e-06,0.99999285
0,0.9999931,6.8763416e-06
0,0.9999931,6.8757513e-06
0,0.9999931,6.9213506e-06
0,0.9999931,6.8799104e-06
0,0.9999931,6.896701e-06
1,6.6699313e-06,0.9999933
1,6.60345e-06,0.99999344
0,0.9999931,6.8922827e-06
0,0.9999931,6.91623e-06
0,0.9999932,6.8503446e-06
1,6.61489e-06,0.99999344
0,0.9999931,6.8913823e-06
0,0.9999931,6.9493344e-06
1,7.815649e-06,0.99999213
1,6.6325642e-06,0.9999933
0,0.9999931,6.9248895e-06
1,7.691193e-06,0.99999225
1,7.463205e-06,0.9999925
0,0.9999931,6.9607627e-06
1,6.914212e-06,0.9999931
1,1.4370136e-05,0.9999856
0,0.9999931,6.9516414e-06
1,6.586431e-06,0.99999344
1,1.1218878e-05,0.9999888
0,0.9999931,6.8572854e-06
1,6.6423686e-06,0.9999933
0,0.9999931,6.9096704e-06
1,6.79233e-06,0.9999932
0,0.9999931,6.9013854e-06
0,0.9999931,6.8956224e-06
0,0.9999931,6.898122e-06
1,6.8159366e-06,0.9999932
1,1.0293107e-05,0.99998975
1,6.8181407e-06,0.9999932
0,0.9999931,6.8759546e-06
0,0.9999931,6.928919e-06
0,0.9999931,6.964156e-06
0,0.9999931,6.8757645e-06
1,6.7068627e-06,0.9999933
0,0.9999931,6.859182e-06
0,0.9999931,6.885056e-06
0,0.9999931,6.923232e-06
0,0.99999285,7.1327318e-06
1,7.568518e-06,0.9999925
0,0.9999931,6.920261e-06
1,6.543594e-06,0.99999344
1,3.131157e-05,0.99996865
0,0.9999931,6.8883137e-06
1,1.0249467e-05,0.99998975
0,0.9999931,6.896451e-06
0,0.9999931,6.9363573e-06
0,0.9999931,6.9235753e-06
1,8.1868075e-06,0.9999918
0,0.9999931,6.9039265e-06
1,7.1945115e-06,0.99999285
1,9.349295e-06,0.9999907
1,1.6668755e-05,0.9999833
0,0.9999932,6.84862e-06
0,0.9999932,6.8384843e-06
0,0.9999931,6.8723302e-06
0,0.9999931,6.892322e-06
1,6.528983e-06,0.99999344
0,0.9999932,6.816522e-06
1,6.5927024e-06,0.99999344
1,6.5808613e-06,0.99999344
0,0.9999931,6.8802774e-06
1,3.580464e-05,0.99996424
0,0.9999931,6.8623094e-06
0,0.9999931,6.9247376e-06
0,0.9999931,6.9476646e-06
0,0.9999932,6.8196628e-06
0,0.9999931,6.891586e-06
1,6.681308e-06,0.9999933
0,0.9999931,6.8644827e-06
0,0.9999931,6.893019e-06
1,8.6513755e-06,0.9999913
1,9.66835e-06,0.99999034
0,0.9999931,6.9078915e-06
0,0.9999931,6.938375e-06
0,0.99999297,7.021199e-06
0,0.9999931,6.8834543e-06
1,7.0660035e-06,0.99999297
0,0.9999931,6.864692e-06
1,6.7508836e-06,0.9999932
1,6.6123484e-06,0.99999344
1,6.6479392e-06,0.9999933
1,6.5540366e-06,0.99999344
0,0.9999931,6.870862e-06
1,6.956257e-06,0.9999931
1,6.769206e-06,0.9999932
1,7.002863e-06,0.99999297
1,9.536648e-06,0.99999046
1,6.894182e-06,0.9999931
0,0.9999931,6.8686736e-06
0,0.9999932,6.8514355e-06
0,0.99999297,6.996962e-06
1,6.8781915e-06,0.9999931
0,0.9999931,6.9713456e-06
0,0.9999931,6.8772206e-06
1,6.5949666e-06,0.99999344
1,6.549219e-06,0.99999344
1,6.837923e-06,0.9999932
0,0.9999931,6.883782e-06
0,0.9999931,6.860739e-06
0,0.9999932,6.8317117e-06
1,7.804984e-06,0.99999225
0,0.9999931,6.9183607e-06
1,6.6844113e-06,0.9999933
0,0.9999931,6.8887207e-06
1,3.5668734e-05,0.99996436
1,7.1326776e-06,0.99999285
1,8.046199e-06,0.999992
0,0.9999931,6.905553e-06
1,6.6978887e-06,0.9999933
1,6.878585e-06,0.9999931
1,6.630787e-05,0.9999337
1,6.715003e-06,0.9999933
1,7.1006834e-06,0.99999285
1,8.862231e-06,0.9999912
0,0.9999931,6.963957e-06
1,7.919431e-06,0.99999213
1,6.574739e-06,0.99999344
0,0.9999931,6.900885e-06
1,6.6377465e-06,0.9999933
0,0.9999931,6.907022e-06
1,6.6696007e-06,0.9999933
0,0.9999931,6.86102e-06
0,0.9999932,6.8223426e-06
0,0.9999931,6.8802647e-06
0,0.9999931,6.942776e-06
0,0.9999927,7.2364787e-06
0,0.9999931,6.9114762e-06
0,0.9999931,6.913572e-06
0,0.9999932,6.8298878e-06
1,6.864627e-06,0.9999931
1,1.5635687e-05,0.9999844
0,0.9999931,6.902162e-06
1,8.604436e-06,0.9999914
1,6.776091e-06,0.9999932
1,6.5441623e-06,0.99999344
0,0.99999297,7.036408e-06
1,8.875865e-06,0.9999912
1,6.621062e-06,0.9999933
1,6.5897107e-06,0.99999344
0,0.9999931,6.8682416e-06
1,6.607192e-06,0.99999344
1,6.615351e-06,0.99999344
1,6.5975205e-06,0.99999344
0,0.99999297,7.086248e-06
1,1.2664148e-05,0.99998736
1,1.0508416e-05,0.9999895
1,6.7130054e-06,0.9999933
1,6.599509e-06,0.99999344
1,6.6301486e-06,0.9999933
0,0.9999931,6.9456505e-06
0,0.9999931,6.863363e-06
1,6.780267e-06,0.9999932
1,7.90538e-06,0.99999213
1,7.117158e-06,0.99999285
1,1.00284105e-05,0.99999
0,0.9999931,6.910521e-06
0,0.9999931,6.9164744e-06
0,0.9999931,6.8884847e-06
1,1.6824997e-05,0.9999832
0,0.9999931,6.8807108e-06
1,6.677339e-06,0.9999933
1,6.6039033e-06,0.99999344
1,6.747755e-06,0.9999932
1,6.93901e-06,0.9999931
0,0.9999931,6.949719e-06
1,6.5431323e-06,0.99999344
1,6.6315206e-06,0.9999933
1,1.3387725e-05,0.99998665
0,0.9999931,6.9610487e-06
0,0.9999931,6.9643816e-06
1,6.7975534e-06,0.9999932
1,7.4415357e-06,0.9999926
1,7.1198056e-06,0.99999285
1,1.1673193e-05,0.9999883
1,6.6905723e-06,0.9999933
1,6.928873e-06,0.9999931
1,1.0547946e-05,0.9999895
0,0.99999297,6.9877788e-06
1,8.615955e-06,0.9999914
0,0.99999285,7.1719114e-06
1,6.5804725e-06,0.99999344
1,6.827406e-06,0.9999932
1,8.361973e-06,0.99999166
0,0.9999931,6.9523967e-06
1,6.5814515e-06,0.99999344
0,0.9999931,6.8983586e-06
0,0.9999931,6.9128605e-06
1,7.136794e-06,0.99999285
1,7.480541e-06,0.9999925
1,6.685202e-06,0.9999933
0,0.9999931,6.869132e-06
0,0.9999931,6.9123003e-06
0,0.9999931,6.8790832e-06
0,0.9999931,6.88201e-06
0,0.9999932,6.851573e-06
1,6.7121605e-06,0.9999933
1,1.4581503e-05,0.99998546
1,6.712052e-06,0.9999933
1,7.2874645e-06,0.9999927
0,0.9999931,6.9058824e-06
0,0.9999931,6.948009e-06
0,0.9999931,6.860719e-06
0,0.9999931,6.8952413e-06
0,0.9999931,6.9672114e-06
1,6.5836175e-06,0.99999344
0,0.9999931,6.877207e-06
1,6.989072e-06,0.99999297
1,7.106184e-06,0.99999285
0,0.9999931,6.8817344e-06
1,8.502797e-06,0.99999154
1,1.2321114e-05,0.9999877
1,6.6836405e-06,0.9999933
0,0.99999297,7.007212e-06
0,0.9999931,6.898714e-06
0,0.9999931,6.8798904e-06
0,0.9999931,6.942485e-06
1,7.939302e-06,0.999992
1,7.629493e-06,0.9999924
1,7.1901286e-06,0.99999285
0,0.9999931,6.9279745e-06
0,0.9999932,6.791871e-06
1,6.6957427e-06,0.9999933
1,6.524912e-06,0.99999344
0,0.9999931,6.913665e-06
0,0.9999931,6.8850823e-06
0,0.9999912,8.872869e-06
1,6.5251234e-06,0.99999344
1,6.917767e-06,0.9999931
1,6.7183214e-06,0.9999933
0,0.9999931,6.9523176e-06
0,0.9999931,6.9268644e-06
0,0.9999931,6.9135854e-06
0,0.9999931,6.880802e-06
1,6.588058e-06,0.99999344
0,0.9999931,6.8948725e-06
1,6.9185257e-06,0.9999931
1,6.630256e-06,0.9999933
0,0.9999931,6.9141133e-06
1,6.563581e-06,0.99999344
0,0.9999931,6.866735e-06
0,0.9999932,6.8482345e-06
0,0.9999932,6.8114273e-06
1,6.6840294e-06,0.9999933
1,8.471311e-06,0.99999154
1,6.582575e-06,0.99999344
0,0.9999931,6.889325e-06
0,0.9999932,6.840389e-06
1,6.6113394e-06,0.99999344
0,0.9999931,6.936245e-06
1,6.9561506e-06,0.9999931
0,0.9999931,6.873319e-06
1,6.6632174e-06,0.9999933
1,8.155186e-06,0.9999919
0,0.9999931,6.9560115e-06
0,0.9999931,6.906324e-06
0,0.99999297,7.019699e-06
1,6.5969166e-06,0.99999344
0,0.9999931,6.8911845e-06
0,0.9999931,6.920433e-06
0,0.9999931,6.9732873e-06
0,0.99999285,7.1896484e-06
1,7.000833e-06,0.99999297
0,0.9999931,6.9122075e-06
0,0.9999931,6.9302605e-06
1,6.7519136e-06,0.9999932
0,0.9999931,6.9349217e-06
0,0.9999931,6.9107114e-06
0,0.9999931,6.8915792e-06
0,0.9999931,6.885647e-06
1,6.6403422e-06,0.9999933
0,0.9999931,6.8770237e-06
1,7.814635e-06,0.99999213
0,0.9999931,6.875555e-06
0,0.9999931,6.8954187e-06
0,0.9999931,6.9500634e-06
1,6.9597672e-06,0.9999931
0,0.99999297,6.9805924e-06
1,7.651264e-06,0.9999924
0,0.99999297,6.989672e-06
1,6.805817e-06,0.9999932
0,0.9999931,6.914153e-06
0,0.9999931,6.915089e-06
1,6.5343274e-06,0.99999344
0,0.99999297,6.9917987e-06
1,6.917846e-06,0.9999931
1,7.2024814e-06,0.99999285
0,0.9999931,6.8712293e-06
1,6.5774984e-06,0.99999344
0,0.9999931,6.938289e-06
1,6.8365607e-06,0.9999932
1,6.562805e-06,0.99999344
1,6.616284e-06,0.9999933
0,0.9999931,6.9395924e-06
0,0.9999931,6.956376e-06
1,6.5932245e-06,0.99999344
1,6.8014374e-06,0.9999932
0,0.9999932,6.846883e-06
1,6.5172626e-06,0.99999344
0,0.9999931,6.931781e-06
0,0.9999931,6.9289918e-06
0,0.99999297,6.9811645e-06
1,6.652398e-06,0.9999933
1,7.178549e-06,0.99999285
1,6.6086795e-06,0.99999344
0,0.9999931,6.9469356e-06
1,6.5252725e-06,0.99999344
0,0.9999932,6.853769e-06
0,0.9999931,6.946969e-06
0,0.9999931,6.871714e-06
0,0.9999931,6.8679074e-06
0,0.9999932,6.846354e-06
1,7.101699e-06,0.99999285
1,7.2940907e-06,0.9999927
0,0.9999931,6.8781515e-06
1,2.0685013e-05,0.99997926
0,0.9999931,6.958978e-06
1,9.096145e-06,0.99999094
1,5.397226e-05,0.999946
1,6.674767e-06,0.9999933
1,8.811027e-06,0.9999912
0,0.9999931,6.9155244e-06
1,7.086694e-06,0.99999297
0,0.9999931,6.900609e-06
0,0.9999931,6.9419484e-06
1,6.7834812e-06,0.9999932
1,6.8202485e-06,0.9999932
0,0.9999931,6.8749123e-06
1,6.570934e-06,0.99999344
1,6.8695254e-06,0.9999931
0,0.9999931,6.859182e-06
1,6.975854e-06,0.99999297
1,6.6304456e-06,0.9999933
0,0.9999931,6.8767085e-06
1,6.761218e-06,0.9999932
0,0.9999932,6.845936e-06
1,6.6193006e-06,0.9999933
0,0.9999931,6.885391e-06
1,6.5946583e-06,0.99999344
0,0.9999931,6.8720287e-06
0,0.9999932,6.830585e-06
1,6.498011e-06,0.99999344
1,7.7777e-06,0.99999225
1,6.701326e-06,0.9999933
1,9.184831e-06,0.9999908
0,0.9999931,6.915208e-06
0,0.9999931,6.9080097e-06
0,0.9999931,6.9021426e-06
1,6.5277686e-06,0.99999344
0,0.9999931,6.906469e-06
0,0.9999931,6.8664863e-06
0,0.9999931,6.90286e-06
1,7.292734e-06,0.9999927
0,0.9999931,6.8845306e-06
0,0.9999931,6.889306e-06
1,6.748836e-06,0.9999932
1,6.641419e-06,0.9999933
0,0.9999931,6.9042294e-06
1,1.08111335e-05,0.99998915
0,0.9999931,6.90055e-06
1,6.698949e-06,0.9999933
1,9.457617e-06,0.9999906
0,0.9999931,6.9173316e-06
1,7.0199535e-06,0.99999297
0,0.9999931,6.908774e-06
1,6.578822e-06,0.99999344
1,8.307914e-06,0.99999166
0,0.9999931,6.8547483e-06
1,6.7343326e-06,0.9999933
1,7.359498e-06,0.9999926
0,0.9999931,6.955739e-06
1,6.6714456e-06,0.9999933
1,6.596174e-06,0.99999344
0,0.9999931,6.899016e-06
0,0.9999931,6.9295006e-06
1,6.726861e-06,0.9999933
0,0.99999297,7.029238e-06
1,6.5914955e-06,0.99999344
0,0.9999931,6.8985955e-06
0,0.9999931,6.8567624e-06
1,6.8214517e-06,0.9999932
1,6.6306225e-06,0.9999933
0,0.9999931,6.924315e-06
1,7.936486e-06,0.999992
0,0.9999931,6.8855156e-06
0,0.9999932,6.8403497e-06
1,6.5917407e-06,0.99999344
0,0.99999297,7.0095516e-06
0,0.9999931,6.926415e-06
0,0.9999931,6.8617333e-06
1,7.3362335e-06,0.9999926
0,0.9999932,6.8512722e-06
1,6.9409625e-06,0.9999931
1,4.4921053e-05,0.99995506
1,6.620399e-06,0.9999933
1,1.7064052e-05,0.99998295
0,0.9999931,6.9691455e-06
0,0.9999931,6.970548e-06
0,0.9999931,6.9043017e-06
0,0.9999931,6.9154976e-06
1,6.4634137e-06,0.99999356
1,7.3650726e-06,0.9999926
0,0.9999931,6.9315365e-06
0,0.9999932,6.85056e-06
1,7.0302713e-06,0.99999297
0,0.9999931,6.8886684e-06
1,9.704913e-06,0.99999034
1,9.29324e-06,0.9999907
1,6.7086667e-06,0.9999933
0,0.9999927,7.3031883e-06
1,6.7001633e-06,0.9999933
1,6.757286e-06,0.9999932
1,6.595495e-06,0.99999344
0,0.9999931,6.897589e-06
1,6.809972e-06,0.9999932
0,0.9999932,6.829777e-06
1,6.61127e-06,0.99999344
1,6.6006232e-06,0.99999344
1,6.6184484e-06,0.9999933
1,6.769715e-06,0.9999932
1,7.2815733e-06,0.9999927
0,0.9999931,6.943001e-06
0,0.9999931,6.861099e-06
0,0.9999931,6.899043e-06
1,6.7619276e-06,0.9999932
1,6.6768935e-06,0.9999933
1,1.26913155e-05,0.99998736
1,6.6337784e-06,0.9999933
1,6.799252e-06,0.9999932
0,0.9999931,6.9340817e-06
1,8.095891e-06,0.9999919
0,0.9999931,6.92993e-06
0,0.9999931,6.8638014e-06
1,6.993332e-06,0.99999297
0,0.99999297,7.025472e-06
0,0.9999931,6.912577e-06
1,6.658326e-06,0.9999933
1,6.6984635e-06,0.9999933
0,0.9999931,6.9568273e-06
1,6.674003e-06,0.9999933
0,0.9999931,6.8820164e-06
0,0.9999931,6.9363505e-06
0,0.9999931,6.9453063e-06
1,8.879692e-06,0.9999912
1,6.6543776e-06,0.9999933
1,7.4191153e-06,0.9999926
1,9.118066e-06,0.99999094
0,0.9999931,6.887184e-06
0,0.9999931,6.885069e-06
1,6.768715e-06,0.9999932
1,6.770232e-06,0.9999932
0,0.9999931,6.958991e-06
1,7.532026e-06,0.9999925
1,6.6348102e-06,0.9999933
1,6.6817984e-06,0.9999933
0,0.9999931,6.910171e-06
1,6.768909e-06,0.9999932
0,0.9999931,6.884754e-06
0,0.9999931,6.9047164e-06
1,7.840988e-06,0.99999213
1,1.0060204e-05,0.99999
0,0.9999931,6.8758955e-06
0,0.9999931,6.8930713e-06
1,6.6724633e-06,0.9999933
1,6.726694e-06,0.9999933
1,6.711917e-06,0.9999933
1,8.0768195e-06,0.9999919
0,0.9999931,6.9241696e-06
0,0.9999931,6.8833488e-06
0,0.9999931,6.8980826e-06
1,7.2309317e-06,0.9999927
1,1.7076882e-05,0.99998295
0,0.9999931,6.8712484e-06
1,6.7043816e-06,0.9999933
0,0.9999931,6.9104676e-06
0,0.9999931,6.858685e-06
1,8.143039e-06,0.9999919
0,0.9999931,6.885844e-06
0,0.9999932,6.847379e-06
1,6.699013e-06,0.9999933
1,6.628435e-06,0.9999933
1,6.715791e-06,0.9999933
1,6.6335256e-06,0.9999933
0,0.9999931,6.878323e-06
1,7.4594686e-06,0.9999925
1,7.866243e-06,0.99999213
1,7.2345465e-06,0.9999927
1,6.747684e-06,0.9999932
1,6.7693477e-06,0.9999932
1,6.551999e-06,0.99999344
1,8.458709e-06,0.99999154
1,2.4340088e-05,0.9999757
0,0.9999931,6.8558074e-06
0,0.9999932,6.8476406e-06
1,6.6011958e-06,0.99999344
